RULE	POSITIVE_EXAMPLE	ENTITIES	RELATIONS
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Stephen_Baxter> <created> <The_Light_of_Other_Days> <Arthur_C._Clarke> <influences> <Stephen_Baxter> => <Arthur_C._Clarke> <created> <The_Light_of_Other_Days>	<Stephen_Baxter> <Arthur_C._Clarke> <The_Light_of_Other_Days>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Stephen_Baxter> <created> <Firstborn_(novel)> <Arthur_C._Clarke> <influences> <Stephen_Baxter> => <Arthur_C._Clarke> <created> <Firstborn_(novel)>	<Stephen_Baxter> <Arthur_C._Clarke> <Firstborn_(novel)>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Stephen_Baxter> <created> <Sunstorm_(novel)> <Arthur_C._Clarke> <influences> <Stephen_Baxter> => <Arthur_C._Clarke> <created> <Sunstorm_(novel)>	<Stephen_Baxter> <Arthur_C._Clarke> <Sunstorm_(novel)>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Clive_Barker> <created> <Quicksilver_Highway> <Stephen_King> <influences> <Clive_Barker> => <Stephen_King> <created> <Quicksilver_Highway>	<Clive_Barker> <Stephen_King> <Quicksilver_Highway>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Frederik_Pohl> <created> <Undersea_Trilogy> <Jack_Williamson> <influences> <Frederik_Pohl> => <Jack_Williamson> <created> <Undersea_Trilogy>	<Jack_Williamson> <Undersea_Trilogy> <Frederik_Pohl>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Marty_Feldman> <created> <The_Marty_Feldman_Comedy_Machine> <Spike_Milligan> <influences> <Marty_Feldman> => <Spike_Milligan> <created> <The_Marty_Feldman_Comedy_Machine>	<Spike_Milligan> <Marty_Feldman> <The_Marty_Feldman_Comedy_Machine>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Harold_Pinter> <created> <Remembrance_of_Things_Past_(play)> <Marcel_Proust> <influences> <Harold_Pinter> => <Marcel_Proust> <created> <Remembrance_of_Things_Past_(play)>	<Remembrance_of_Things_Past_(play)> <Marcel_Proust> <Harold_Pinter>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Harold_Pinter> <created> <The_Trial_(1993_film)> <Franz_Kafka> <influences> <Harold_Pinter> => <Franz_Kafka> <created> <The_Trial_(1993_film)>	<Harold_Pinter> <Franz_Kafka> <The_Trial_(1993_film)>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Adolfo_Bioy_Casares> <created> <Invasión> <Jorge_Luis_Borges> <influences> <Adolfo_Bioy_Casares> => <Jorge_Luis_Borges> <created> <Invasión>	<Adolfo_Bioy_Casares> <Invasión> <Jorge_Luis_Borges>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Adolfo_Bioy_Casares> <created> <The_Others_(1974_film)> <Jorge_Luis_Borges> <influences> <Adolfo_Bioy_Casares> => <Jorge_Luis_Borges> <created> <The_Others_(1974_film)>	<Adolfo_Bioy_Casares> <The_Others_(1974_film)> <Jorge_Luis_Borges>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Dave_McKean> <created> <MirrorMask> <Neil_Gaiman> <influences> <Dave_McKean> => <Neil_Gaiman> <created> <MirrorMask>	<MirrorMask> <Dave_McKean> <Neil_Gaiman>	<influences> <created>
?f <created> ?b ?a <influences> ?f => ?a <created> ?b	<Stephen_Colbert> <created> <The_Colbert_Report> <Jon_Stewart> <influences> <Stephen_Colbert> => <Jon_Stewart> <created> <The_Colbert_Report>	<The_Colbert_Report> <Jon_Stewart> <Stephen_Colbert>	<influences> <created>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Canada> <Haiti> <participatedIn> <Settling_Accounts> => <Canada> <participatedIn> <Settling_Accounts>	<Canada> <Settling_Accounts> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Dominican_War_of_Independence> => <Dominican_Republic> <participatedIn> <Dominican_War_of_Independence>	<Dominican_Republic> <Haiti> <Dominican_War_of_Independence>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_Cabeza_de_Las_Marías> => <Dominican_Republic> <participatedIn> <Battle_of_Cabeza_de_Las_Marías>	<Dominican_Republic> <Battle_of_Cabeza_de_Las_Marías> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_Beler> => <Dominican_Republic> <participatedIn> <Battle_of_Beler>	<Battle_of_Beler> <Dominican_Republic> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_March_19> => <Dominican_Republic> <participatedIn> <Battle_of_March_19>	<Dominican_Republic> <Battle_of_March_19> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_El_Memiso> => <Dominican_Republic> <participatedIn> <Battle_of_El_Memiso>	<Dominican_Republic> <Haiti> <Battle_of_El_Memiso>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_Estrelleta> => <Dominican_Republic> <participatedIn> <Battle_of_Estrelleta>	<Dominican_Republic> <Battle_of_Estrelleta> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_March_30> => <Dominican_Republic> <participatedIn> <Battle_of_March_30>	<Dominican_Republic> <Battle_of_March_30> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_Las_Carreras> => <Dominican_Republic> <participatedIn> <Battle_of_Las_Carreras>	<Dominican_Republic> <Battle_of_Las_Carreras> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_Tortuguero> => <Dominican_Republic> <participatedIn> <Battle_of_Tortuguero>	<Dominican_Republic> <Haiti> <Battle_of_Tortuguero>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Haiti> <dealsWith> <Dominican_Republic> <Haiti> <participatedIn> <Battle_of_El_Número> => <Dominican_Republic> <participatedIn> <Battle_of_El_Número>	<Dominican_Republic> <Battle_of_El_Número> <Haiti>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Turbot_War> => <Portugal> <participatedIn> <Turbot_War>	<Turbot_War> <Spain> <Portugal>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Siege_of_Almeida_(1762)> => <Portugal> <participatedIn> <Siege_of_Almeida_(1762)>	<Spain> <Portugal> <Siege_of_Almeida_(1762)>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Battle_of_Arroyo_dos_Molinos> => <Portugal> <participatedIn> <Battle_of_Arroyo_dos_Molinos>	<Battle_of_Arroyo_dos_Molinos> <Spain> <Portugal>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Battle_of_Castelo_Rodrigo> => <Portugal> <participatedIn> <Battle_of_Castelo_Rodrigo>	<Battle_of_Castelo_Rodrigo> <Spain> <Portugal>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa> => <Portugal> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa>	<Operation_Enduring_Freedom_–_Horn_of_Africa> <Spain> <Portugal>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Seven_Years'_War> => <Portugal> <participatedIn> <Seven_Years'_War>	<Seven_Years'_War> <Spain> <Portugal>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Portugal> <Spain> <participatedIn> <Operation_Active_Endeavour> => <Portugal> <participatedIn> <Operation_Active_Endeavour>	<Operation_Active_Endeavour> <Spain> <Portugal>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <War_in_Afghanistan_(2001–present)> => <Germany> <participatedIn> <War_in_Afghanistan_(2001–present)>	<War_in_Afghanistan_(2001–present)> <Germany> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <Turbot_War> => <Germany> <participatedIn> <Turbot_War>	<Germany> <Spain> <Turbot_War>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <Operation_Harekate_Yolo> => <Germany> <participatedIn> <Operation_Harekate_Yolo>	<Operation_Harekate_Yolo> <Germany> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <1999_NATO_bombing_of_Yugoslavia> => <Germany> <participatedIn> <1999_NATO_bombing_of_Yugoslavia>	<Germany> <Spain> <1999_NATO_bombing_of_Yugoslavia>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa> => <Germany> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa>	<Operation_Enduring_Freedom_–_Horn_of_Africa> <Germany> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <Operation_Active_Endeavour> => <Germany> <participatedIn> <Operation_Active_Endeavour>	<Operation_Active_Endeavour> <Germany> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <Unified_Task_Force> => <Germany> <participatedIn> <Unified_Task_Force>	<Germany> <Spain> <Unified_Task_Force>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Germany> <Spain> <participatedIn> <Siege_of_Deventer_(1591)> => <Germany> <participatedIn> <Siege_of_Deventer_(1591)>	<Germany> <Spain> <Siege_of_Deventer_(1591)>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Nine_Years'_War> => <France> <participatedIn> <Nine_Years'_War>	<Nine_Years'_War> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <War_of_the_Polish_Succession> => <France> <participatedIn> <War_of_the_Polish_Succession>	<War_of_the_Polish_Succession> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Ponta_Delgada> => <France> <participatedIn> <Battle_of_Ponta_Delgada>	<Spain> <France> <Battle_of_Ponta_Delgada>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <War_in_Afghanistan_(2001–present)> => <France> <participatedIn> <War_in_Afghanistan_(2001–present)>	<War_in_Afghanistan_(2001–present)> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Gulf_War> => <France> <participatedIn> <Gulf_War>	<Gulf_War> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Turbot_War> => <France> <participatedIn> <Turbot_War>	<Turbot_War> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Marsaglia> => <France> <participatedIn> <Battle_of_Marsaglia>	<Battle_of_Marsaglia> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <1999_NATO_bombing_of_Yugoslavia> => <France> <participatedIn> <1999_NATO_bombing_of_Yugoslavia>	<Spain> <France> <1999_NATO_bombing_of_Yugoslavia>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Rocroi> => <France> <participatedIn> <Battle_of_Rocroi>	<Battle_of_Rocroi> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Relief_of_Thionville> => <France> <participatedIn> <Relief_of_Thionville>	<Relief_of_Thionville> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Siege_of_Astorga> => <France> <participatedIn> <Siege_of_Astorga>	<Siege_of_Astorga> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <French_Wars_of_Religion> => <France> <participatedIn> <French_Wars_of_Religion>	<French_Wars_of_Religion> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa> => <France> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa>	<Operation_Enduring_Freedom_–_Horn_of_Africa> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Lens> => <France> <participatedIn> <Battle_of_Lens>	<Battle_of_Lens> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Seminara> => <France> <participatedIn> <Battle_of_Seminara>	<Battle_of_Seminara> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Little_War_in_Hungary> => <France> <participatedIn> <Little_War_in_Hungary>	<Little_War_in_Hungary> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Torroella> => <France> <participatedIn> <Battle_of_Torroella>	<Battle_of_Torroella> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Puerto_Plata_Harbor> => <France> <participatedIn> <Battle_of_Puerto_Plata_Harbor>	<Battle_of_Puerto_Plata_Harbor> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Siege_of_Lille_(1667)> => <France> <participatedIn> <Siege_of_Lille_(1667)>	<Siege_of_Lille_(1667)> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Walcourt> => <France> <participatedIn> <Battle_of_Walcourt>	<Battle_of_Walcourt> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_the_Baztan_Valley> => <France> <participatedIn> <Battle_of_the_Baztan_Valley>	<Battle_of_the_Baztan_Valley> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Italian_War_of_1494–1498> => <France> <participatedIn> <Italian_War_of_1494–1498>	<Italian_War_of_1494–1498> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Siege_of_Fort_Crozon> => <France> <participatedIn> <Siege_of_Fort_Crozon>	<Siege_of_Fort_Crozon> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Orbitello> => <France> <participatedIn> <Battle_of_Orbitello>	<Battle_of_Orbitello> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Siege_of_Fuenterrabía_(1638)> => <France> <participatedIn> <Siege_of_Fuenterrabía_(1638)>	<Siege_of_Fuenterrabía_(1638)> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Italian_campaign_of_1524–1525> => <France> <participatedIn> <Italian_campaign_of_1524–1525>	<Italian_campaign_of_1524–1525> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <France> <Spain> <participatedIn> <Battle_of_Bordeaux_(1653)> => <France> <participatedIn> <Battle_of_Bordeaux_(1653)>	<Battle_of_Bordeaux_(1653)> <Spain> <France>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Netherlands> <Spain> <participatedIn> <1999_NATO_bombing_of_Yugoslavia> => <Netherlands> <participatedIn> <1999_NATO_bombing_of_Yugoslavia>	<Netherlands> <Spain> <1999_NATO_bombing_of_Yugoslavia>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Netherlands> <Spain> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa> => <Netherlands> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa>	<Operation_Enduring_Freedom_–_Horn_of_Africa> <Netherlands> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Netherlands> <Spain> <participatedIn> <Siege_of_Leiden> => <Netherlands> <participatedIn> <Siege_of_Leiden>	<Netherlands> <Siege_of_Leiden> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Netherlands> <Spain> <participatedIn> <Operation_Active_Endeavour> => <Netherlands> <participatedIn> <Operation_Active_Endeavour>	<Operation_Active_Endeavour> <Netherlands> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <War_in_Afghanistan_(2001–present)> => <Italy> <participatedIn> <War_in_Afghanistan_(2001–present)>	<War_in_Afghanistan_(2001–present)> <Italy> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <Gulf_War> => <Italy> <participatedIn> <Gulf_War>	<Gulf_War> <Italy> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <Turbot_War> => <Italy> <participatedIn> <Turbot_War>	<Italy> <Spain> <Turbot_War>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <Operation_Harekate_Yolo> => <Italy> <participatedIn> <Operation_Harekate_Yolo>	<Italy> <Spain> <Operation_Harekate_Yolo>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <1999_NATO_bombing_of_Yugoslavia> => <Italy> <participatedIn> <1999_NATO_bombing_of_Yugoslavia>	<Italy> <Spain> <1999_NATO_bombing_of_Yugoslavia>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa> => <Italy> <participatedIn> <Operation_Enduring_Freedom_–_Horn_of_Africa>	<Italy> <Operation_Enduring_Freedom_–_Horn_of_Africa> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <Operation_Active_Endeavour> => <Italy> <participatedIn> <Operation_Active_Endeavour>	<Operation_Active_Endeavour> <Italy> <Spain>	<dealsWith> <participatedIn>
?e <dealsWith> ?a ?e <participatedIn> ?b => ?a <participatedIn> ?b	<Spain> <dealsWith> <Italy> <Spain> <participatedIn> <Unified_Task_Force> => <Italy> <participatedIn> <Unified_Task_Force>	<Italy> <Spain> <Unified_Task_Force>	<dealsWith> <participatedIn>
