RULE	EXAMPLE	ENTITIES	RELATIONS
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duchess_Olga_Alexandrovna_of_Russia> <Alexander_III_of_Russia> <isMarriedTo> <Maria_Feodorovna_(Dagmar_of_Denmark)> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duchess_Olga_Alexandrovna_of_Russia>	<Maria_Feodorovna_(Dagmar_of_Denmark)> <Grand_Duchess_Olga_Alexandrovna_of_Russia> <Alexander_III_of_Russia>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duke_Alexander_Alexandrovich_of_Russia> <Alexander_III_of_Russia> <isMarriedTo> <Maria_Feodorovna_(Dagmar_of_Denmark)> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duke_Alexander_Alexandrovich_of_Russia>	<Maria_Feodorovna_(Dagmar_of_Denmark)> <Alexander_III_of_Russia> <Grand_Duke_Alexander_Alexandrovich_of_Russia>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duke_George_Alexandrovich_of_Russia> <Alexander_III_of_Russia> <isMarriedTo> <Maria_Feodorovna_(Dagmar_of_Denmark)> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duke_George_Alexandrovich_of_Russia>	<Maria_Feodorovna_(Dagmar_of_Denmark)> <Alexander_III_of_Russia> <Grand_Duke_George_Alexandrovich_of_Russia>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Alexander_III_of_Russia> <hasChild> <Grand_Duchess_Xenia_Alexandrovna_of_Russia> <Alexander_III_of_Russia> <isMarriedTo> <Maria_Feodorovna_(Dagmar_of_Denmark)> => <Maria_Feodorovna_(Dagmar_of_Denmark)> <hasChild> <Grand_Duchess_Xenia_Alexandrovna_of_Russia>	<Maria_Feodorovna_(Dagmar_of_Denmark)> <Alexander_III_of_Russia> <Grand_Duchess_Xenia_Alexandrovna_of_Russia>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Afonso_I_of_Portugal> <hasChild> <Mafalda_of_Portugal_(1149–1160)> <Afonso_I_of_Portugal> <isMarriedTo> <Maud_of_Savoy> => <Maud_of_Savoy> <hasChild> <Mafalda_of_Portugal_(1149–1160)>	<Maud_of_Savoy> <Afonso_I_of_Portugal> <Mafalda_of_Portugal_(1149–1160)>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Afonso_I_of_Portugal> <hasChild> <Sancho_I_of_Portugal> <Afonso_I_of_Portugal> <isMarriedTo> <Maud_of_Savoy> => <Maud_of_Savoy> <hasChild> <Sancho_I_of_Portugal>	<Maud_of_Savoy> <Afonso_I_of_Portugal> <Sancho_I_of_Portugal>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Stephen_of_England> <hasChild> <Marie_I,_Countess_of_Boulogne> <Stephen_of_England> <isMarriedTo> <Matilda_of_Boulogne> => <Matilda_of_Boulogne> <hasChild> <Marie_I,_Countess_of_Boulogne>	<Marie_I,_Countess_of_Boulogne> <Matilda_of_Boulogne> <Stephen_of_England>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Stephen_of_England> <hasChild> <Eustace_IV,_Count_of_Boulogne> <Stephen_of_England> <isMarriedTo> <Matilda_of_Boulogne> => <Matilda_of_Boulogne> <hasChild> <Eustace_IV,_Count_of_Boulogne>	<Matilda_of_Boulogne> <Eustace_IV,_Count_of_Boulogne> <Stephen_of_England>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Stephen_of_England> <hasChild> <William_I,_Count_of_Boulogne> <Stephen_of_England> <isMarriedTo> <Matilda_of_Boulogne> => <Matilda_of_Boulogne> <hasChild> <William_I,_Count_of_Boulogne>	<Matilda_of_Boulogne> <William_I,_Count_of_Boulogne> <Stephen_of_England>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Margaret_of_Valois> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Margaret_of_Valois>	<Margaret_of_Valois> <Henry_II_of_France> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Francis_II_of_France> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Francis_II_of_France>	<Henry_II_of_France> <Catherine_de'_Medici> <Francis_II_of_France>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Claude_of_Valois> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Claude_of_Valois>	<Henry_II_of_France> <Catherine_de'_Medici> <Claude_of_Valois>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Elisabeth_of_Valois> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Elisabeth_of_Valois>	<Henry_II_of_France> <Catherine_de'_Medici> <Elisabeth_of_Valois>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Henry_III_of_France> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Henry_III_of_France>	<Henry_III_of_France> <Henry_II_of_France> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Joan_of_Valois_(1556)> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Joan_of_Valois_(1556)>	<Henry_II_of_France> <Joan_of_Valois_(1556)> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Francis,_Duke_of_Anjou> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Francis,_Duke_of_Anjou>	<Henry_II_of_France> <Francis,_Duke_of_Anjou> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Catherine_de'_Medici> <hasChild> <Charles_IX_of_France> <Catherine_de'_Medici> <isMarriedTo> <Henry_II_of_France> => <Henry_II_of_France> <hasChild> <Charles_IX_of_France>	<Charles_IX_of_France> <Henry_II_of_France> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Judith_of_Habsburg> <Rudolph_I_of_Germany> <isMarriedTo> <Gertrude_of_Hohenburg> => <Gertrude_of_Hohenburg> <hasChild> <Judith_of_Habsburg>	<Rudolph_I_of_Germany> <Judith_of_Habsburg> <Gertrude_of_Hohenburg>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Albert_I_of_Germany> <Rudolph_I_of_Germany> <isMarriedTo> <Gertrude_of_Hohenburg> => <Gertrude_of_Hohenburg> <hasChild> <Albert_I_of_Germany>	<Rudolph_I_of_Germany> <Albert_I_of_Germany> <Gertrude_of_Hohenburg>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Matilda_of_Habsburg> <Rudolph_I_of_Germany> <isMarriedTo> <Gertrude_of_Hohenburg> => <Gertrude_of_Hohenburg> <hasChild> <Matilda_of_Habsburg>	<Rudolph_I_of_Germany> <Matilda_of_Habsburg> <Gertrude_of_Hohenburg>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Rudolph_I_of_Germany> <hasChild> <Clementia_of_Habsburg> <Rudolph_I_of_Germany> <isMarriedTo> <Gertrude_of_Hohenburg> => <Gertrude_of_Hohenburg> <hasChild> <Clementia_of_Habsburg>	<Rudolph_I_of_Germany> <Clementia_of_Habsburg> <Gertrude_of_Hohenburg>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Farouk_of_Egypt> <hasChild> <Princess_Farial_of_Egypt> <Farouk_of_Egypt> <isMarriedTo> <Farida_of_Egypt> => <Farida_of_Egypt> <hasChild> <Princess_Farial_of_Egypt>	<Princess_Farial_of_Egypt> <Farida_of_Egypt> <Farouk_of_Egypt>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Farouk_of_Egypt> <hasChild> <Fuad_II_of_Egypt> <Farouk_of_Egypt> <isMarriedTo> <Narriman_Sadek> => <Narriman_Sadek> <hasChild> <Fuad_II_of_Egypt>	<Narriman_Sadek> <Fuad_II_of_Egypt> <Farouk_of_Egypt>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Farouk_of_Egypt> <hasChild> <Princess_Fadia_of_Egypt> <Farouk_of_Egypt> <isMarriedTo> <Farida_of_Egypt> => <Farida_of_Egypt> <hasChild> <Princess_Fadia_of_Egypt>	<Farida_of_Egypt> <Princess_Fadia_of_Egypt> <Farouk_of_Egypt>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Farouk_of_Egypt> <hasChild> <Princess_Fawzia_Farouk_of_Egypt> <Farouk_of_Egypt> <isMarriedTo> <Farida_of_Egypt> => <Farida_of_Egypt> <hasChild> <Princess_Fawzia_Farouk_of_Egypt>	<Princess_Fawzia_Farouk_of_Egypt> <Farida_of_Egypt> <Farouk_of_Egypt>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Leopold_II_of_Belgium> <hasChild> <Princess_Clémentine_of_Belgium> <Leopold_II_of_Belgium> <isMarriedTo> <Marie_Henriette_of_Austria> => <Marie_Henriette_of_Austria> <hasChild> <Princess_Clémentine_of_Belgium>	<Princess_Clémentine_of_Belgium> <Marie_Henriette_of_Austria> <Leopold_II_of_Belgium>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Leopold_II_of_Belgium> <hasChild> <Princess_Stéphanie_of_Belgium> <Leopold_II_of_Belgium> <isMarriedTo> <Marie_Henriette_of_Austria> => <Marie_Henriette_of_Austria> <hasChild> <Princess_Stéphanie_of_Belgium>	<Princess_Stéphanie_of_Belgium> <Marie_Henriette_of_Austria> <Leopold_II_of_Belgium>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Margaret_I_of_Denmark> <hasChild> <Olav_IV_of_Norway> <Margaret_I_of_Denmark> <isMarriedTo> <Haakon_VI_of_Norway> => <Haakon_VI_of_Norway> <hasChild> <Olav_IV_of_Norway>	<Margaret_I_of_Denmark> <Haakon_VI_of_Norway> <Olav_IV_of_Norway>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Louis_Bonaparte> <hasChild> <Napoleon_Louis_Bonaparte> <Louis_Bonaparte> <isMarriedTo> <Hortense_de_Beauharnais> => <Hortense_de_Beauharnais> <hasChild> <Napoleon_Louis_Bonaparte>	<Napoleon_Louis_Bonaparte> <Louis_Bonaparte> <Hortense_de_Beauharnais>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Louis_Bonaparte> <hasChild> <Napoleon_Charles_Bonaparte> <Louis_Bonaparte> <isMarriedTo> <Hortense_de_Beauharnais> => <Hortense_de_Beauharnais> <hasChild> <Napoleon_Charles_Bonaparte>	<Louis_Bonaparte> <Hortense_de_Beauharnais> <Napoleon_Charles_Bonaparte>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Bolesław_III_Wrymouth> <hasChild> <Bolesław_IV_the_Curly> <Bolesław_III_Wrymouth> <isMarriedTo> <Salomea_of_Berg> => <Salomea_of_Berg> <hasChild> <Bolesław_IV_the_Curly>	<Bolesław_III_Wrymouth> <Salomea_of_Berg> <Bolesław_IV_the_Curly>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Bolesław_III_Wrymouth> <hasChild> <Casimir_II_the_Just> <Bolesław_III_Wrymouth> <isMarriedTo> <Salomea_of_Berg> => <Salomea_of_Berg> <hasChild> <Casimir_II_the_Just>	<Bolesław_III_Wrymouth> <Casimir_II_the_Just> <Salomea_of_Berg>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Bolesław_III_Wrymouth> <hasChild> <Władysław_II_the_Exile> <Bolesław_III_Wrymouth> <isMarriedTo> <Zbyslava_of_Kiev> => <Zbyslava_of_Kiev> <hasChild> <Władysław_II_the_Exile>	<Bolesław_III_Wrymouth> <Władysław_II_the_Exile> <Zbyslava_of_Kiev>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Bolesław_III_Wrymouth> <hasChild> <Mieszko_III_the_Old> <Bolesław_III_Wrymouth> <isMarriedTo> <Salomea_of_Berg> => <Salomea_of_Berg> <hasChild> <Mieszko_III_the_Old>	<Bolesław_III_Wrymouth> <Salomea_of_Berg> <Mieszko_III_the_Old>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Georg_Ludwig_von_Trapp> <hasChild> <Eleonore_von_Trapp> <Georg_Ludwig_von_Trapp> <isMarriedTo> <Maria_von_Trapp> => <Maria_von_Trapp> <hasChild> <Eleonore_von_Trapp>	<Georg_Ludwig_von_Trapp> <Eleonore_von_Trapp> <Maria_von_Trapp>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Georg_Ludwig_von_Trapp> <hasChild> <Rosemarie_von_Trapp> <Georg_Ludwig_von_Trapp> <isMarriedTo> <Maria_von_Trapp> => <Maria_von_Trapp> <hasChild> <Rosemarie_von_Trapp>	<Rosemarie_von_Trapp> <Georg_Ludwig_von_Trapp> <Maria_von_Trapp>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Hortense_de_Beauharnais> <hasChild> <Napoleon_Louis_Bonaparte> <Hortense_de_Beauharnais> <isMarriedTo> <Louis_Bonaparte> => <Louis_Bonaparte> <hasChild> <Napoleon_Louis_Bonaparte>	<Napoleon_Louis_Bonaparte> <Louis_Bonaparte> <Hortense_de_Beauharnais>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Hortense_de_Beauharnais> <hasChild> <Napoleon_Charles_Bonaparte> <Hortense_de_Beauharnais> <isMarriedTo> <Louis_Bonaparte> => <Louis_Bonaparte> <hasChild> <Napoleon_Charles_Bonaparte>	<Louis_Bonaparte> <Hortense_de_Beauharnais> <Napoleon_Charles_Bonaparte>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Haakon_VII_of_Norway> <hasChild> <Olav_V_of_Norway> <Haakon_VII_of_Norway> <isMarriedTo> <Maud_of_Wales> => <Maud_of_Wales> <hasChild> <Olav_V_of_Norway>	<Maud_of_Wales> <Haakon_VII_of_Norway> <Olav_V_of_Norway>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Victor_Emmanuel_III_of_Italy> <hasChild> <Princess_Maria_Francesca_of_Savoy> <Victor_Emmanuel_III_of_Italy> <isMarriedTo> <Elena_of_Montenegro> => <Elena_of_Montenegro> <hasChild> <Princess_Maria_Francesca_of_Savoy>	<Elena_of_Montenegro> <Princess_Maria_Francesca_of_Savoy> <Victor_Emmanuel_III_of_Italy>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Victor_Emmanuel_III_of_Italy> <hasChild> <Giovanna_of_Italy> <Victor_Emmanuel_III_of_Italy> <isMarriedTo> <Elena_of_Montenegro> => <Elena_of_Montenegro> <hasChild> <Giovanna_of_Italy>	<Elena_of_Montenegro> <Giovanna_of_Italy> <Victor_Emmanuel_III_of_Italy>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Victor_Emmanuel_III_of_Italy> <hasChild> <Princess_Mafalda_of_Savoy> <Victor_Emmanuel_III_of_Italy> <isMarriedTo> <Elena_of_Montenegro> => <Elena_of_Montenegro> <hasChild> <Princess_Mafalda_of_Savoy>	<Princess_Mafalda_of_Savoy> <Elena_of_Montenegro> <Victor_Emmanuel_III_of_Italy>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Victor_Emmanuel_III_of_Italy> <hasChild> <Princess_Yolanda_of_Savoy> <Victor_Emmanuel_III_of_Italy> <isMarriedTo> <Elena_of_Montenegro> => <Elena_of_Montenegro> <hasChild> <Princess_Yolanda_of_Savoy>	<Elena_of_Montenegro> <Princess_Yolanda_of_Savoy> <Victor_Emmanuel_III_of_Italy>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Margaret_of_Valois> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Margaret_of_Valois>	<Margaret_of_Valois> <Henry_II_of_France> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Francis_II_of_France> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Francis_II_of_France>	<Henry_II_of_France> <Catherine_de'_Medici> <Francis_II_of_France>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Claude_of_Valois> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Claude_of_Valois>	<Henry_II_of_France> <Catherine_de'_Medici> <Claude_of_Valois>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Elisabeth_of_Valois> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Elisabeth_of_Valois>	<Henry_II_of_France> <Catherine_de'_Medici> <Elisabeth_of_Valois>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Henry_III_of_France> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Henry_III_of_France>	<Henry_II_of_France> <Catherine_de'_Medici> <Henry_III_of_France>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Joan_of_Valois_(1556)> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Joan_of_Valois_(1556)>	<Henry_II_of_France> <Joan_of_Valois_(1556)> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Francis,_Duke_of_Anjou> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Francis,_Duke_of_Anjou>	<Henry_II_of_France> <Francis,_Duke_of_Anjou> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Henry_II_of_France> <hasChild> <Charles_IX_of_France> <Henry_II_of_France> <isMarriedTo> <Catherine_de'_Medici> => <Catherine_de'_Medici> <hasChild> <Charles_IX_of_France>	<Charles_IX_of_France> <Henry_II_of_France> <Catherine_de'_Medici>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Philip_I_of_France> <hasChild> <Constance_of_France,_Princess_of_Antioch> <Philip_I_of_France> <isMarriedTo> <Bertha_of_Holland> => <Bertha_of_Holland> <hasChild> <Constance_of_France,_Princess_of_Antioch>	<Constance_of_France,_Princess_of_Antioch> <Bertha_of_Holland> <Philip_I_of_France>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Philip_I_of_France> <hasChild> <Louis_VI_of_France> <Philip_I_of_France> <isMarriedTo> <Bertha_of_Holland> => <Bertha_of_Holland> <hasChild> <Louis_VI_of_France>	<Louis_VI_of_France> <Bertha_of_Holland> <Philip_I_of_France>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Ahmose_I> <hasChild> <Mutnofret> <Ahmose_I> <isMarriedTo> <Ahmose-Nefertari> => <Ahmose-Nefertari> <hasChild> <Mutnofret>	<Mutnofret> <Ahmose_I> <Ahmose-Nefertari>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Ahmose_I> <hasChild> <Amenhotep_I> <Ahmose_I> <isMarriedTo> <Ahmose-Nefertari> => <Ahmose-Nefertari> <hasChild> <Amenhotep_I>	<Ahmose_I> <Ahmose-Nefertari> <Amenhotep_I>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Ahmose_I> <hasChild> <Ahmose-Meritamun> <Ahmose_I> <isMarriedTo> <Ahmose-Nefertari> => <Ahmose-Nefertari> <hasChild> <Ahmose-Meritamun>	<Ahmose_I> <Ahmose-Meritamun> <Ahmose-Nefertari>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Ahmose_I> <hasChild> <Ahmose-Sitamun> <Ahmose_I> <isMarriedTo> <Ahmose-Nefertari> => <Ahmose-Nefertari> <hasChild> <Ahmose-Sitamun>	<Ahmose_I> <Ahmose-Sitamun> <Ahmose-Nefertari>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Jane_Birkin> <hasChild> <Charlotte_Gainsbourg> <Jane_Birkin> <isMarriedTo> <Serge_Gainsbourg> => <Serge_Gainsbourg> <hasChild> <Charlotte_Gainsbourg>	<Charlotte_Gainsbourg> <Serge_Gainsbourg> <Jane_Birkin>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Akhenaten> <hasChild> <Meritaten> <Akhenaten> <isMarriedTo> <Nefertiti> => <Nefertiti> <hasChild> <Meritaten>	<Akhenaten> <Meritaten> <Nefertiti>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Akhenaten> <hasChild> <Tutankhamun> <Akhenaten> <isMarriedTo> <The_Younger_Lady_(mummy)> => <The_Younger_Lady_(mummy)> <hasChild> <Tutankhamun>	<Akhenaten> <The_Younger_Lady_(mummy)> <Tutankhamun>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Gustav_IV_Adolf_of_Sweden> <hasChild> <Princess_Sophie_of_Sweden> <Gustav_IV_Adolf_of_Sweden> <isMarriedTo> <Frederica_of_Baden> => <Frederica_of_Baden> <hasChild> <Princess_Sophie_of_Sweden>	<Gustav_IV_Adolf_of_Sweden> <Frederica_of_Baden> <Princess_Sophie_of_Sweden>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Gustav_IV_Adolf_of_Sweden> <hasChild> <Princess_Cecilia_of_Sweden_(1807–1844)> <Gustav_IV_Adolf_of_Sweden> <isMarriedTo> <Frederica_of_Baden> => <Frederica_of_Baden> <hasChild> <Princess_Cecilia_of_Sweden_(1807–1844)>	<Gustav_IV_Adolf_of_Sweden> <Frederica_of_Baden> <Princess_Cecilia_of_Sweden_(1807–1844)>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Gustav_IV_Adolf_of_Sweden> <hasChild> <Gustavus,_Crown_Prince_of_Sweden> <Gustav_IV_Adolf_of_Sweden> <isMarriedTo> <Frederica_of_Baden> => <Frederica_of_Baden> <hasChild> <Gustavus,_Crown_Prince_of_Sweden>	<Gustav_IV_Adolf_of_Sweden> <Frederica_of_Baden> <Gustavus,_Crown_Prince_of_Sweden>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Princess_Margaret_of_Connaught> <hasChild> <Prince_Bertil,_Duke_of_Halland> <Princess_Margaret_of_Connaught> <isMarriedTo> <Gustaf_VI_Adolf_of_Sweden> => <Gustaf_VI_Adolf_of_Sweden> <hasChild> <Prince_Bertil,_Duke_of_Halland>	<Princess_Margaret_of_Connaught> <Gustaf_VI_Adolf_of_Sweden> <Prince_Bertil,_Duke_of_Halland>	<isMarriedTo> <hasChild>
?e <hasChild> ?b ?e <isMarriedTo> ?a => ?a <hasChild> ?b	<Princess_Margaret_of_Connaught> <hasChild> <Ingrid_of_Sweden> <Princess_Margaret_of_Connaught> <isMarriedTo> <Gustaf_VI_Adolf_of_Sweden> => <Gustaf_VI_Adolf_of_Sweden> <hasChild> <Ingrid_of_Sweden>	<Princess_Margaret_of_Connaught> <Gustaf_VI_Adolf_of_Sweden> <Ingrid_of_Sweden>	<isMarriedTo> <hasChild>
